regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
crisis,Pure Copula,120,54,0.7007770061122713,-0.9587978357846383,0.04128969665585155,0.0008746928646418128,-0.0060392205225076045,0.003834740395211589,1.7900000000000003,1.7184000000000001,0.038013520619579605,0.8592000000000001,0.028640000000000006,0.9895652173913043,1492,120,0
crisis,Half-Life Optimized,120,53,0.7724666207050119,-0.5707109618342832,0.04000605303303316,-0.0018746233574931659,-0.0034660540653035365,0.0020801413195594143,0.7712500000000001,0.7404000000000001,0.03732552479826015,0.37020000000000003,0.012340000000000002,0.9743421052631579,676,120,0
crisis,Copula Tail Risk Sizing,120,53,0.7149363970902551,-0.7028311517024401,0.04128969665585155,0.0,-0.0060392205225076045,0.003834740395211589,1.78875,1.7172000000000003,0.03799903103624627,0.8586000000000001,0.028620000000000007,0.9895652173913043,1490,120,0
crisis,Dual Conditional Copula,120,52,0.8062305008322557,-0.537185215639356,0.04128969665585155,0.0008746928646418128,-0.005597558031592009,0.0036955340838804585,1.4700000000000002,1.4112000000000002,0.037942304062451804,0.7056000000000001,0.023520000000000003,0.9883923778851315,1236,120,0
crisis,Copula Dislocation Ranking Engine,120,52,0.6190479462573382,-1.5186005010348242,0.04326333073085198,-0.0013963715252484632,-0.009759890487774925,0.005687081646445991,2.18,2.0928,0.03801908648229129,1.0464,0.03488,0.9895652173913043,1804,120,0
crisis,Pure Copula Portfolio,120,52,0.6190479462573382,-1.5186005010348242,0.04326333073085198,-0.0013963715252484632,-0.009759890487774925,0.005687081646445991,2.18,2.0928,0.03801908648229129,1.0464,0.03488,0.9895652173913043,1804,120,0
crisis,Copula Risk Filter,120,46,inf,0.0,0.038271187477130666,0.0,0.0,0.002103120225419808,1.5762500000000002,1.5132,0.029710192080355767,0.7566,0.025220000000000006,0.9827535377358491,1308,120,0
crisis,Weighted Voting Model,120,26,inf,0.0,0.0,0.0,0.0,0.0,0.17250000000000001,0.1656,0.013072229674433333,0.0828,0.0027600000000000003,0.0,162,120,0
crisis,Hurst + Half-Life,120,22,inf,0.0,0.0,0.0,0.0,0.0,0.32625000000000004,0.31320000000000003,0.02793483313443994,0.15660000000000002,0.005220000000000001,0.0,282,120,0
crisis,Hurst Filter,120,22,inf,0.0,0.0,0.0,0.0,0.0,0.32625000000000004,0.31320000000000003,0.02793483313443994,0.15660000000000002,0.005220000000000001,0.0,282,120,0
crisis,Feature Importance Model,120,4,inf,0.0,0.0,0.0,0.0,0.0,0.01875,0.018000000000000002,0.018153572575154753,0.009000000000000001,0.00030000000000000003,0.0,22,120,0
crisis,Composite Quant Score,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Copula + ECM Strategy,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Copula + Regime Strategy,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,ECM + Copula + ZScore,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,ECM Leadership,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Leader/Follower Prediction,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Pair Ranking Strategy,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Portfolio Rotation,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Pure ECM,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Regime Filtered Stat-Arb,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Risk Adjusted Ranking,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
crisis,Trade Outcome Predictor,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.00125,0.0012000000000000001,6.541666666666666e-06,0.0006000000000000001,2e-05,0.0,2,120,0
crisis,ZScore + ECM,120,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,0
range,Profile Match,266,101,0.6541316282853357,-0.5004494246750943,0.043930840558648585,0.0,-0.005752207673621945,0.004171674825304339,1.3062500000000001,1.254,0.16983382013031084,0.627,0.020900000000000002,0.7659352142110762,1168,266,0
range,Classic ZScore Mean Reversion,266,87,0.44059733824134917,-0.8401677022707532,0.05133970809501312,-0.005188053554732952,-0.015159787732018482,0.0059368689932730034,1.5037500000000001,1.4436,0.17652119961670532,0.7218,0.02406,0.9438444924406048,1326,266,0
range,Regime Filtered Stat-Arb,266,87,0.44059733824134917,-0.8401677022707532,0.05133970809501312,-0.005188053554732952,-0.015159787732018482,0.0059368689932730034,1.5037500000000001,1.4436,0.17652119961670532,0.7218,0.02406,0.9438444924406048,1326,266,0
range,ZScore + Copula,266,87,0.44059733824134917,-0.8401677022707532,0.05133970809501312,-0.005188053554732952,-0.015159787732018482,0.0059368689932730034,1.5037500000000001,1.4436,0.17652119961670532,0.7218,0.02406,0.9438444924406048,1326,266,0
range,Dynamic Threshold Model,266,85,0.30789418302353355,-1.1874981014163353,0.05178367540850742,-0.007544253894696817,-0.017548096944298153,0.00633588025853532,1.9087500000000002,1.8324,0.177511673194993,0.9162,0.030540000000000005,0.9581646423751687,1656,266,0
range,Half-Life Optimized,266,81,0.278108625098229,-1.3804936967982968,0.05347600186472327,-0.009109346660993278,-0.0193600018156041,0.006919294107801677,2.1375,2.052,0.17826999938023713,1.026,0.0342,0.9635678391959799,1840,266,0
range,OU Optimal,266,80,0.2658106425171266,-1.9768987873638864,0.05594734359379397,-0.01206084822513509,-0.022657817651060064,0.009634443492114175,2.50125,2.4012000000000002,0.1792224634425637,1.2006000000000001,0.04002000000000001,0.9684625492772667,2132,266,0
range,HMM Regime Model,266,79,0.876619388356895,-0.09336623659446937,0.04093724315572404,0.0,-0.0015823816321025586,0.0035016233172736055,0.95625,0.918,0.17143885412361423,0.459,0.015300000000000001,0.9344632768361582,872,266,0
range,KMeans Regime Model,266,75,1.6934039500884228,0.0,0.03894384685085431,0.0,0.0,0.0033850723422717555,0.83125,0.798,0.17000998480289237,0.399,0.013300000000000001,0.9344632768361582,766,266,0
range,ML Confidence,266,73,0.2729983814719666,-1.9043554743323798,0.05950964938924971,-0.010901278601928355,-0.02237177394473011,0.009568154525796402,2.46125,2.3628,0.17921549621336716,1.1814,0.039380000000000005,0.9675392670157068,2100,266,0
range,GMM Regime Model,266,72,0.9499609185533734,-0.04833298888309602,0.03476531922191585,0.0,-0.0005178077851870633,0.002188098916068193,0.8437500000000001,0.81,0.16496554521785473,0.405,0.013500000000000002,0.8830601092896175,778,266,0
range,Meta Model,266,69,0.23870927942520198,-1.6363846856010609,0.05659785273900876,-0.011790833668025358,-0.021909899989190296,0.009143147883968139,2.3912500000000003,2.2956000000000003,0.17852632895110387,1.1478000000000002,0.03826,0.9661971830985916,2044,266,0
range,Proprietary Signal Stack,266,69,0.20335201968863573,-1.7090992187922645,0.05955233389338019,-0.012662299293233481,-0.023442734289839284,0.008310336825713915,2.2487500000000002,2.1588000000000003,0.17767364546700892,1.0794000000000001,0.035980000000000005,0.9610552763819096,1930,266,0
range,Copula Divergence Persistence,266,67,0.2690082212202133,-3.2711207878019506,0.06261198249345575,-0.017062281772956767,-0.0386850241042862,0.01812989636137463,5.001250000000001,4.801200000000001,0.18195593544961589,2.4006000000000003,0.08002000000000001,0.9933333333333333,4134,266,0
range,Dual Conditional Copula,266,66,0.2799107598791336,-2.926304013657669,0.06322138742367336,-0.014375024926824076,-0.03844040122842496,0.017102349188702626,4.73125,4.542,0.18183237868634805,2.271,0.0757,0.99,3918,266,0
range,Tail Event Reversion,266,63,0.2568417711279922,-2.8977447744630616,0.06296018729010043,-0.016792664162250337,-0.034053223355766105,0.014593710819800765,3.94,3.7824,0.17850212734194712,1.8912,0.06304000000000001,0.99,3284,266,0
range,Hurst + Half-Life,266,61,inf,0.0,0.009072163213558668,0.0,0.0,0.0011789514288166325,0.5337500000000001,0.5124000000000001,0.12942331500063026,0.25620000000000004,0.00854,0.15287517531556802,504,266,0
range,Hurst Filter,266,61,inf,0.0,0.009072163213558668,0.0,0.0,0.0011789514288166325,0.5337500000000001,0.5124000000000001,0.12942331500063026,0.25620000000000004,0.00854,0.15287517531556802,504,266,0
range,Copula Tail Risk Sizing,266,60,0.29023453281322464,-3.4209893593330216,0.06846410654725707,-0.017833383649119905,-0.044235792038769595,0.0210401895385654,5.47,5.2512,0.1787345625476097,2.6256,0.08752000000000001,0.9909502262443439,4508,266,0
range,Copula + Regime Strategy,266,60,0.2851966707795298,-3.4209893593330216,0.06896797931024927,-0.018903302034902425,-0.04554006226556623,0.02117022938485652,5.6312500000000005,5.406000000000001,0.18197308338094303,2.7030000000000003,0.09010000000000001,0.9913793103448276,4638,266,0
range,Pure Copula,266,60,0.2851966707795298,-3.4209893593330216,0.06896797931024927,-0.018903302034902425,-0.04554006226556623,0.02117022938485652,5.6312500000000005,5.406000000000001,0.18197308338094303,2.7030000000000003,0.09010000000000001,0.9913793103448276,4638,266,0
range,Copula Dislocation Ranking Engine,266,60,0.2053519664550682,-4.499370022615077,0.07335527015519153,-0.02291465669364956,-0.04944199096090646,0.024812143212184,6.9662500000000005,6.687600000000001,0.1821068840277559,3.3438000000000003,0.11146,0.9937106918238994,5706,266,0
range,Pure Copula Portfolio,266,60,0.2053519664550682,-4.499370022615077,0.07335527015519153,-0.02291465669364956,-0.04944199096090646,0.024812143212184,6.9662500000000005,6.687600000000001,0.1821068840277559,3.3438000000000003,0.11146,0.9937106918238994,5706,266,0
range,Copula Risk Filter,266,58,0.4024294022060264,-2.390251667847214,0.05477302109535713,-0.005743479491117087,-0.026354471933552615,0.017951344514585688,4.4887500000000005,4.309200000000001,0.13467681648378574,2.1546000000000003,0.07182000000000001,0.99,3708,266,0
range,Weighted Voting Model,266,39,inf,0.0,0.0,0.0,0.0,0.0,0.9900000000000001,0.9504,0.10293565860719744,0.4752,0.01584,0.0,844,266,0
range,Feature Importance Model,266,25,inf,0.0,0.0,0.0,0.0,0.0,0.11125,0.1068,0.04993308204201265,0.0534,0.0017800000000000001,0.0,118,266,0
range,Composite Quant Score,266,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,266,0
range,Pair Ranking Strategy,266,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,266,0
range,Portfolio Rotation,266,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,266,0
range,Trade Outcome Predictor,266,2,inf,0.0,0.0,0.0,0.0,0.0,0.005,0.0048000000000000004,8.961458333333334e-05,0.0024000000000000002,8e-05,0.0,6,266,0
range,Copula + ECM Strategy,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
range,ECM + Copula + ZScore,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
range,ECM Leadership,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
range,Leader/Follower Prediction,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
range,Pure ECM,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
range,Risk Adjusted Ranking,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.061250000000000006,0.0588,1.593749999999998e-05,0.0294,0.00098,0.0,50,266,0
range,ZScore + ECM,266,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266,0
